_id,fees,permits,tips,chargesPaid,soldAt,customer,seller,liabilityInsurer,liabilityCharge,cargoInsurer,cargoCharge,physicalDamageInsurer,physicalDamageCharge,wcGlUmbInsurer,wcGlUmbCharge,downPayment,createdAt,updatedAt,sellerBonus,amountReceivable,__v
6031d6edd598e87402e0efea,361.2248901456586,324.79628638949777,73.0507434686767,405.8551507773717,2020-01-24T22:21:37.234Z,6031bbead598e87402e0efae,6031b69ed598e87402e0ef49,6031bf0cd598e87402e0efd4,876.2893254314617,6031bf33d598e87402e0efd9,1563.7090322261777,6031bf32d598e87402e0efd8,206.2425465466996,6031bf33d598e87402e0efd9,701.850140269353,1842.4169924935054,2021-02-21T03:43:41.203Z,2021-02-21T03:43:41.203Z,196.13,1436.56,0
6031d6edd598e87402e0efeb,231.87736670588208,389.00343513285264,84.9111657658644,239.95161939834898,2020-02-24T11:42:08.677Z,6031bbfad598e87402e0efc5,6031b783d598e87402e0ef4e,6031bf2dd598e87402e0efd5,1696.4047977834143,6031bf31d598e87402e0efd7,957.5492388210877,6031bf32d598e87402e0efd8,1770.7721141904524,6031bf33d598e87402e0efd9,242.12570860110782,1488.2987885223824,2021-02-21T03:43:41.233Z,2021-02-21T03:43:41.233Z,167.34,1248.35,0
6031d6edd598e87402e0efed,596.3224344828502,504.5188546900861,97.09391034141572,338.0292534867277,2021-01-09T05:31:25.443Z,6031bbe6d598e87402e0efa9,6031b784d598e87402e0ef4f,6031bf32d598e87402e0efd8,1008.1871853921461,6031bf32d598e87402e0efd8,327.50332096724634,6031bf0cd598e87402e0efd4,1185.1557609855151,6031bf2dd598e87402e0efd5,719.07715826837,1125.332014070704,2021-02-21T03:43:41.308Z,2021-02-21T03:43:41.308Z,296.88,787.3,0
6031d6edd598e87402e0efee,462.59729273573384,124.93479369120331,81.31061452967153,816.8679647251164,2020-02-22T23:29:54.850Z,6031bbfad598e87402e0efc5,6031b69fd598e87402e0ef4a,6031bf32d598e87402e0efd8,1234.0827101521463,6031bf31d598e87402e0efd7,897.629007708702,6031bf33d598e87402e0efd9,1537.0596585559274,6031bf31d598e87402e0efd7,37.66751357731934,1935.1288132053376,2021-02-21T03:43:41.339Z,2021-02-21T03:43:41.339Z,188,1118.26,0
6031d6edd598e87402e0efef,184.71340620903933,575.5014796040169,92.13792338348203,198.2424458742016,2020-07-07T14:28:47.238Z,6031bc02d598e87402e0efcd,6031b0e9d598e87402e0ef44,6031bf2fd598e87402e0efd6,1377.224077973956,6031bf32d598e87402e0efd8,381.1999950802233,6031bf2fd598e87402e0efd6,178.75597261262365,6031bf2fd598e87402e0efd6,1534.3697518207057,718.5325242485901,2021-02-21T03:43:41.371Z,2021-02-21T03:43:41.371Z,183.23,520.29,0
6031d6edd598e87402e0eff0,580.4704186748406,785.0414669904695,37.36447547372725,29.599085923325976,2020-05-05T04:36:45.880Z,6031bbf4d598e87402e0efbc,6031b786d598e87402e0ef51,6031bf2dd598e87402e0efd5,588.6924452879,6031bf2fd598e87402e0efd6,1202.2206221896076,6031bf33d598e87402e0efd9,1116.8586406818997,6031bf2dd598e87402e0efd5,1591.0995401808339,504.1087447202021,2021-02-21T03:43:41.400Z,2021-02-21T03:43:41.400Z,338.43,474.51,0
6031d6edd598e87402e0eff1,545.0357045564383,397.01565173203466,35.778079495046164,94.5235222301142,2020-03-17T16:11:23.040Z,6031bbf0d598e87402e0efb6,6031b69fd598e87402e0ef4a,6031bf33d598e87402e0efd9,812.8794575009987,6031bf32d598e87402e0efd8,1602.1696421549927,6031bf2dd598e87402e0efd5,1886.3083497709795,6031bf2fd598e87402e0efd6,350.79321192417956,1457.07981827724,2021-02-21T03:43:41.428Z,2021-02-21T03:43:41.428Z,259.63,1362.56,0
6031d6edd598e87402e0eff2,460.6543324632746,423.2205309819539,45.836108407573526,35.16073871544188,2021-01-10T04:11:15.445Z,6031bbf4d598e87402e0efbc,6031b787d598e87402e0ef52,6031bf31d598e87402e0efd7,235.14603322693318,6031bf33d598e87402e0efd9,203.61306333080853,6031bf2dd598e87402e0efd5,552.9595767322061,6031bf2dd598e87402e0efd5,1297.8535374048047,131.30003379408672,2021-02-21T03:43:41.463Z,2021-02-21T03:43:41.463Z,226.9,96.14,0
6031d6edd598e87402e0eff3,16.016912691725338,735.6653508751642,74.93374372518267,82.6068654737575,2020-03-27T04:51:10.471Z,6031bbebd598e87402e0efb0,6031b783d598e87402e0ef4e,6031bf32d598e87402e0efd8,1714.6335172522115,6031bf33d598e87402e0efd9,524.231822924199,6031bf2dd598e87402e0efd5,678.3271105048218,6031bf32d598e87402e0efd8,322.384725542166,315.86948566496454,2021-02-21T03:43:41.491Z,2021-02-21T03:43:41.491Z,159.59,233.26,0
6031d6edd598e87402e0eff6,465.73150281943055,173.13276740151596,5.097532036041197,0.09285087604248747,2020-03-30T16:09:29.792Z,6031bc0dd598e87402e0efd3,6031b6a0d598e87402e0ef4b,6031bf33d598e87402e0efd9,935.0747514909826,6031bf2fd598e87402e0efd6,973.1582252055052,6031bf0cd598e87402e0efd4,21.00356599119346,6031bf2fd598e87402e0efd6,1656.0900165205812,1246.922161428315,2021-02-21T03:43:41.577Z,2021-02-21T03:43:41.577Z,187.12,1246.83,0
6031d6edd598e87402e0eff7,375.047737237876,480.23358869955723,25.408930889933945,137.7217642286462,2020-01-07T04:53:44.776Z,6031bc0cd598e87402e0efd2,6031b0e9d598e87402e0ef44,6031bf33d598e87402e0efd9,502.12490222091253,6031bf32d598e87402e0efd8,1713.8223691141925,6031bf31d598e87402e0efd7,162.20733295661526,6031bf31d598e87402e0efd7,595.2972931597228,518.3876532733228,2021-02-21T03:43:41.605Z,2021-02-21T03:43:41.605Z,215.27,380.67,0
6031d6edd598e87402e0eff8,344.0296104210047,247.9129051703195,48.537228349414384,251.8719702996934,2020-04-02T04:45:16.318Z,6031bbf7d598e87402e0efc0,6031b785d598e87402e0ef50,6031bf2fd598e87402e0efd6,834.0235268882884,6031bf33d598e87402e0efd9,1700.9586245566975,6031bf2fd598e87402e0efd6,1771.0422570646074,6031bf2dd598e87402e0efd5,1500.6715830552682,1005.3637435130752,2021-02-21T03:43:41.632Z,2021-02-21T03:43:41.632Z,165.76,753.49,0
6031d6edd598e87402e0eff9,571.969278620771,773.1932420566711,17.34148401324147,182.49474522611013,2020-04-06T14:30:48.754Z,6031bc09d598e87402e0efd0,6031b69dd598e87402e0ef48,6031bf32d598e87402e0efd8,158.07823884841287,6031bf32d598e87402e0efd8,1734.3558795927738,6031bf2dd598e87402e0efd5,682.2483360662443,6031bf0cd598e87402e0efd4,239.4270619704343,1733.0453114969023,2021-02-21T03:43:41.660Z,2021-02-21T03:43:41.660Z,344.6,1550.55,0
6031d6edd598e87402e0effb,246.9319047377565,822.151840577078,75.67397926957882,17.308334154307364,2020-10-31T21:45:37.044Z,6031bbf4d598e87402e0efbc,6031b785d598e87402e0ef50,6031bf0cd598e87402e0efd4,1298.8166473158549,6031bf0cd598e87402e0efd4,903.1147765881245,6031bf32d598e87402e0efd8,302.8243198926514,6031bf32d598e87402e0efd8,79.09027670243296,150.3919456975239,2021-02-21T03:43:41.723Z,2021-02-21T03:43:41.723Z,244.55,133.08,0
6031d6edd598e87402e0effc,255.26088562023835,393.37414716106946,6.553138448326989,121.13660922786327,2020-08-11T19:34:09.818Z,6031bbedd598e87402e0efb3,6031b69dd598e87402e0ef48,6031bf0cd598e87402e0efd4,1523.0067556290787,6031bf2fd598e87402e0efd6,1601.9996665025503,6031bf31d598e87402e0efd7,575.9350261610173,6031bf0cd598e87402e0efd4,1772.5865147544666,440.480918534584,2021-02-21T03:43:41.752Z,2021-02-21T03:43:41.752Z,160.05,319.34,0
6031d6edd598e87402e0effd,218.20121249426748,873.3743127377593,27.8199883971493,104.71775008255743,2020-09-11T21:01:00.787Z,6031bbfbd598e87402e0efc7,6031b785d598e87402e0ef50,6031bf33d598e87402e0efd9,716.871001452475,6031bf31d598e87402e0efd7,1102.8946541150667,6031bf32d598e87402e0efd8,1245.6280213947687,6031bf31d598e87402e0efd7,531.4084584404261,868.4790148014475,2021-02-21T03:43:41.783Z,2021-02-21T03:43:41.783Z,250.49,763.76,0
6031d6edd598e87402e0effe,444.25485652513237,850.8650582832156,62.07877512402919,27.706779179818962,2020-10-12T12:46:33.279Z,6031bbe5d598e87402e0efa8,6031b785d598e87402e0ef50,6031bf0cd598e87402e0efd4,757.7800143780437,6031bf31d598e87402e0efd7,172.98713302560708,6031bf33d598e87402e0efd9,1337.530176743829,6031bf31d598e87402e0efd7,1275.3811887283628,1282.7029170813178,2021-02-21T03:43:41.809Z,2021-02-21T03:43:41.809Z,320,1255,0
6031d6edd598e87402e0efff,332.4428790846506,504.2027659109598,0.3067260633175417,184.0572227310103,2020-11-08T07:42:01.912Z,6031bbf4d598e87402e0efbc,6031b69fd598e87402e0ef4a,6031bf2fd598e87402e0efd6,1268.7176966650654,6031bf0cd598e87402e0efd4,48.40660408615849,6031bf2fd598e87402e0efd6,1539.6594241986313,6031bf31d598e87402e0efd7,1429.780186926872,1072.91013837631,2021-02-21T03:43:41.839Z,2021-02-21T03:43:41.839Z,211.32,888.85,0
6031d6edd598e87402e0f000,566.4055847308073,976.6053241871575,32.426897840032034,174.84104040103435,2020-07-18T17:19:54.176Z,6031bbf7d598e87402e0efc0,6031b6a0d598e87402e0ef4b,6031bf33d598e87402e0efd9,1240.787446303909,6031bf2fd598e87402e0efd6,1954.7135117199537,6031bf31d598e87402e0efd7,1530.4386515398205,6031bf2dd598e87402e0efd5,1817.398339027003,1610.4648593352297,2021-02-21T03:43:41.875Z,2021-02-21T03:43:41.875Z,383.29,1435.62,0
6031d6edd598e87402e0f001,311.95976152495376,443.44652666569175,53.17384585498364,824.0919491779543,2020-01-02T16:47:42.573Z,6031bbfad598e87402e0efc5,6031b783d598e87402e0ef4e,6031bf32d598e87402e0efd8,804.0184793053796,6031bf33d598e87402e0efd9,748.1166783279486,6031bf33d598e87402e0efd9,801.2797058117013,6031bf2dd598e87402e0efd5,831.7319466089789,1880.7135321675835,2021-02-21T03:43:41.909Z,2021-02-21T03:43:41.909Z,204.27,1056.62,0
6031d6edd598e87402e0f002,447.04569009543115,725.795574180178,81.28843670451826,512.1285070585913,2020-02-25T02:51:45.191Z,6031bbebd598e87402e0efb0,6031b69cd598e87402e0ef47,6031bf31d598e87402e0efd7,1150.3000195062946,6031bf2fd598e87402e0efd6,1176.3043194649217,6031bf32d598e87402e0efd8,1648.773466560968,6031bf2fd598e87402e0efd6,419.712482795371,1925.8380820028053,2021-02-21T03:43:41.937Z,2021-02-21T03:43:41.937Z,303.41,1413.71,0
6031d6edd598e87402e0f003,330.2473627275129,574.1355779532475,44.77055578054701,30.17783887929239,2020-12-02T09:31:12.574Z,6031bbebd598e87402e0efaf,6031b69cd598e87402e0ef47,6031bf32d598e87402e0efd8,650.2395780825153,6031bf32d598e87402e0efd8,1272.6533571249092,6031bf2fd598e87402e0efd6,745.6295456601928,6031bf2fd598e87402e0efd6,866.1505887126394,185.0551256982912,2021-02-21T03:43:41.972Z,2021-02-21T03:43:41.972Z,218.44,154.88,0
6031d6eed598e87402e0f004,73.6722665314133,175.36414376558884,88.0693891550305,195.38884547721725,2020-01-14T07:28:17.061Z,6031bbf4d598e87402e0efbc,6031b69cd598e87402e0ef47,6031bf0cd598e87402e0efd4,1483.8388726125024,6031bf2fd598e87402e0efd6,1193.246204886691,6031bf31d598e87402e0efd7,1252.836424148046,6031bf32d598e87402e0efd8,395.81545443015034,1649.6120835781546,2021-02-21T03:43:42.006Z,2021-02-21T03:43:42.006Z,78.95,1454.22,0
6031d6eed598e87402e0f005,208.48807796167392,436.9416938849415,17.310990183598296,238.0477962461385,2021-02-04T04:17:15.897Z,6031bc00d598e87402e0efc9,6031b784d598e87402e0ef4f,6031bf2dd598e87402e0efd5,770.3554263410985,6031bf0cd598e87402e0efd4,528.8879792754117,6031bf2dd598e87402e0efd5,1633.1511128978052,6031bf0cd598e87402e0efd4,472.35917766241243,754.3823371106782,2021-02-21T03:43:42.038Z,2021-02-21T03:43:42.038Z,158.52,516.33,0
6031d6eed598e87402e0f006,599.1353084969504,669.6311918707028,27.905504163907114,404.2043346537363,2020-09-02T19:32:19.629Z,6031bbf8d598e87402e0efc1,6031b69ed598e87402e0ef49,6031bf2dd598e87402e0efd5,478.8570450181538,6031bf2dd598e87402e0efd5,1829.7886628423582,6031bf33d598e87402e0efd9,899.8792041264828,6031bf0cd598e87402e0efd4,1497.9022632647668,1042.7714806268057,2021-02-21T03:43:42.065Z,2021-02-21T03:43:42.065Z,325.77,638.57,0
6031d6eed598e87402e0f007,553.8688156032184,803.377596475571,7.1055674830385,145.31358482666923,2020-09-30T01:28:32.661Z,6031bbeed598e87402e0efb4,6031b784d598e87402e0ef4f,6031bf31d598e87402e0efd7,135.88490465495673,6031bf32d598e87402e0efd8,1170.69178802024,6031bf32d598e87402e0efd8,409.0859876993128,6031bf0cd598e87402e0efd4,1594.8638276701136,481.91096216219984,2021-02-21T03:43:42.095Z,2021-02-21T03:43:42.095Z,332.08,336.6,0
6031d6eed598e87402e0f008,253.37811533933575,473.8540055279945,15.758100012847587,123.69650483613292,2020-09-18T06:37:54.258Z,6031bbf2d598e87402e0efb9,6031b69dd598e87402e0ef48,6031bf31d598e87402e0efd7,340.73279890701536,6031bf32d598e87402e0efd8,1460.7533976185368,6031bf31d598e87402e0efd7,1599.308650021039,6031bf2fd598e87402e0efd6,999.1515496584552,424.37763812761955,2021-02-21T03:43:42.123Z,2021-02-21T03:43:42.123Z,175.97,300.68,0
6031d6eed598e87402e0f009,389.9539369103652,926.6640461403839,83.10478478218504,101.75111043779351,2020-09-28T01:06:49.582Z,6031bc00d598e87402e0efc9,6031b69ed598e87402e0ef49,6031bf31d598e87402e0efd7,1395.6093333018196,6031bf31d598e87402e0efd7,419.8469883079531,6031bf2fd598e87402e0efd6,1825.2205219504144,6031bf2dd598e87402e0efd5,1429.1452696952929,1403.5132477139882,2021-02-21T03:43:42.152Z,2021-02-21T03:43:42.152Z,321.34,1301.76,0
6031d6eed598e87402e0f00a,170.98606280794044,797.4259897696303,2.8020699521389414,365.0725885815847,2021-02-08T01:16:12.765Z,6031bbe6d598e87402e0efa9,6031b69fd598e87402e0ef4a,6031bf33d598e87402e0efd9,1661.3477000282196,6031bf33d598e87402e0efd9,179.7718952346351,6031bf31d598e87402e0efd7,1365.0833916054373,6031bf0cd598e87402e0efd4,1018.947012762276,1322.52140694174,2021-02-21T03:43:42.183Z,2021-02-21T03:43:42.183Z,224.17,957.45,0
6031d6eed598e87402e0f00b,381.916872949702,544.5497033022347,49.603215951350734,474.5861052964387,2020-04-28T00:10:19.732Z,6031bc02d598e87402e0efcd,6031b764d598e87402e0ef4d,6031bf32d598e87402e0efd8,424.72276383967966,6031bf32d598e87402e0efd8,177.67911146929427,6031bf2fd598e87402e0efd6,186.0765264294103,6031bf31d598e87402e0efd7,1119.710173396155,1131.3021983931244,2021-02-21T03:43:42.208Z,2021-02-21T03:43:42.208Z,237.77,656.72,0
6031d6eed598e87402e0f00c,217.20845380755952,508.5283558170739,0.3617271052450688,639.0145632037628,2020-10-20T05:03:51.922Z,6031bbeed598e87402e0efb4,6031b786d598e87402e0ef51,6031bf32d598e87402e0efd8,1731.947190412158,6031bf0cd598e87402e0efd4,446.80730395533453,6031bf32d598e87402e0efd8,1956.6901741740335,6031bf31d598e87402e0efd7,444.7997299617802,1527.6568678907295,2021-02-21T03:43:42.235Z,2021-02-21T03:43:42.235Z,182.17,888.64,0
6031d6eed598e87402e0f00d,278.7788232784588,186.87284423691852,96.76545479395257,107.38676859868434,2020-09-12T20:06:17.026Z,6031bbfad598e87402e0efc6,6031b69ed598e87402e0ef49,6031bf2fd598e87402e0efd6,1272.5687485352664,6031bf32d598e87402e0efd8,1301.6763590473213,6031bf2dd598e87402e0efd5,260.7835417792549,6031bf32d598e87402e0efd8,1954.6544058250515,683.8721875571122,2021-02-21T03:43:42.264Z,2021-02-21T03:43:42.264Z,133.65,576.49,0
6031d6eed598e87402e0f00e,458.30693644396655,646.8877407280967,45.9088495245664,333.86332051634986,2020-11-01T21:16:07.781Z,6031bbfad598e87402e0efc6,6031b0e9d598e87402e0ef44,6031bf33d598e87402e0efd9,1144.3442440955473,6031bf33d598e87402e0efd9,1719.0155095863984,6031bf2fd598e87402e0efd6,1863.3906745197255,6031bf2dd598e87402e0efd5,452.1883373113368,840.5211071160409,2021-02-21T03:43:42.292Z,2021-02-21T03:43:42.292Z,278.03,506.66,0
6031d6eed598e87402e0f00f,288.7844388151623,835.0834477319639,43.26532782233379,53.46697849274365,2021-02-05T06:29:23.771Z,6031bbebd598e87402e0efb0,6031b6a0d598e87402e0ef4b,6031bf33d598e87402e0efd9,19.272320477954906,6031bf2fd598e87402e0efd6,502.40623331882364,6031bf32d598e87402e0efd8,251.04253022028288,6031bf2dd598e87402e0efd5,1262.4817035773033,904.197514718701,2021-02-21T03:43:42.321Z,2021-02-21T03:43:42.321Z,265.29,850.73,0
6031d6eed598e87402e0f010,124.07746457227708,276.1783844655785,59.00274390860558,239.89325136706495,2020-12-10T15:06:38.508Z,6031bc02d598e87402e0efcc,6031b783d598e87402e0ef4e,6031bf33d598e87402e0efd9,147.32316452357318,6031bf31d598e87402e0efd7,1710.8725363576573,6031bf0cd598e87402e0efd4,1584.281281226842,6031bf2dd598e87402e0efd5,695.0108021980924,1734.4023263457414,2021-02-21T03:43:42.351Z,2021-02-21T03:43:42.351Z,113.34,1494.51,0
6031d6eed598e87402e0f011,492.49922360280436,250.08517540728326,8.33358203284389,71.34929701725997,2020-10-30T11:56:43.282Z,6031bbe6d598e87402e0efa9,6031b69fd598e87402e0ef4a,6031bf31d598e87402e0efd7,603.3946721064112,6031bf0cd598e87402e0efd4,1001.7875245639011,6031bf0cd598e87402e0efd4,698.0247218667885,6031bf2fd598e87402e0efd6,280.1867206027856,1930.3595668314726,2021-02-21T03:43:42.378Z,2021-02-21T03:43:42.378Z,217.57,1859.01,0
6031d6eed598e87402e0f012,72.19791007238653,451.46911122871325,59.62117259447896,30.73286172209021,2021-01-10T10:44:26.182Z,6031bbe4d598e87402e0efa7,6031b69cd598e87402e0ef47,6031bf2dd598e87402e0efd5,1372.2913589427283,6031bf0cd598e87402e0efd4,1588.8478993554866,6031bf0cd598e87402e0efd4,853.2877783364926,6031bf32d598e87402e0efd8,569.4282620616061,1812.6392513852118,2021-02-21T03:43:42.408Z,2021-02-21T03:43:42.408Z,133.66,1781.91,0
6031d6eed598e87402e0f013,109.87160133900122,917.1790082792141,18.292867158172776,534.5991040998092,2020-12-25T18:56:59.334Z,6031bbebd598e87402e0efb0,6031b6a0d598e87402e0ef4b,6031bf2dd598e87402e0efd5,1408.846154294394,6031bf32d598e87402e0efd8,1278.6581564861526,6031bf2fd598e87402e0efd6,1701.684739327734,6031bf2dd598e87402e0efd5,1111.4006656528638,1146.5017971400716,2021-02-21T03:43:42.443Z,2021-02-21T03:43:42.443Z,228.96,611.9,0
6031d6eed598e87402e0f014,183.83437216309778,818.7637908415232,11.309451005685144,344.6870828089096,2020-07-10T11:33:24.847Z,6031bbedd598e87402e0efb2,6031b69ed598e87402e0ef49,6031bf2fd598e87402e0efd6,336.5394768152329,6031bf0cd598e87402e0efd4,711.3083667154104,6031bf2fd598e87402e0efd6,476.2374410645048,6031bf2dd598e87402e0efd5,1593.2118853281493,775.3450589652427,2021-02-21T03:43:42.472Z,2021-02-21T03:43:42.472Z,227.34,430.66,0
6031d6eed598e87402e0f015,311.1886727065734,849.1580706503775,72.79586680217882,23.65483466959816,2020-09-06T01:31:04.580Z,6031bbf3d598e87402e0efbb,6031b786d598e87402e0ef51,6031bf2fd598e87402e0efd6,1814.453059191907,6031bf0cd598e87402e0efd4,49.56926062095823,6031bf0cd598e87402e0efd4,573.2891459301555,6031bf33d598e87402e0efd9,174.58716699340215,105.37996885097611,2021-02-21T03:43:42.500Z,2021-02-21T03:43:42.500Z,268.61,81.73,0
6031d6eed598e87402e0f016,302.7044328939379,48.73555946157238,19.26148320155605,11.174036755045233,2020-10-29T05:06:18.654Z,6031bbe7d598e87402e0efab,6031b783d598e87402e0ef4e,6031bf32d598e87402e0efd8,1649.4113315303425,6031bf2dd598e87402e0efd5,1917.8709935621218,6031bf32d598e87402e0efd8,1545.4054324621422,6031bf33d598e87402e0efd9,1923.0425551409526,462.9181235696841,2021-02-21T03:43:42.526Z,2021-02-21T03:43:42.526Z,106.34,451.74,0
6031d6eed598e87402e0f017,14.48887095733764,250.54597484344754,5.26587122412554,467.77260137511223,2020-10-17T20:17:13.907Z,6031bbedd598e87402e0efb3,6031b69cd598e87402e0ef47,6031bf33d598e87402e0efd9,447.0647186173783,6031bf0cd598e87402e0efd4,1490.5570221086887,6031bf33d598e87402e0efd9,1394.034746869922,6031bf33d598e87402e0efd9,1934.0127197746406,1260.4878413538734,2021-02-21T03:43:42.551Z,2021-02-21T03:43:42.551Z,67.38,792.72,0
6031d6eed598e87402e0f018,486.13781174841677,58.608831807906995,80.61076468852188,188.37289115472137,2020-05-12T07:16:40.478Z,6031bbf8d598e87402e0efc1,6031b69dd598e87402e0ef48,6031bf31d598e87402e0efd7,1586.6267848336145,6031bf2dd598e87402e0efd5,375.65008877684005,6031bf0cd598e87402e0efd4,1414.7078094837973,6031bf31d598e87402e0efd7,411.34929410294166,1428.5043520975378,2021-02-21T03:43:42.582Z,2021-02-21T03:43:42.582Z,176.68,1240.13,0
